Empresa;Nº NF.;Cód. do Participante;CNPJ do participante;Nome do participante;Cidade;UF;Consumidor Final;Data;Vlr contábil;Valor desconto;Frete da nota;ICMS Difal Destino;CFOP;Cód. Prod. Unificado;Cód. Prod.;Descrição;Tipo do produto;NCM;CEST;Valor do produto;Frete do produto;Desconto do produto;Abatimento do produto;Outras despesas;Valor do seguro;Quantidade;Unidade;CST ICMS;Base de ICMS;Alíquota de ICMS;Valor do ICMS;Base de ICMS ST;Alíquota de ICMS ST;Valor do ICMS ST;CST IPI;Base de IPI;Alíquota de IPI;Valor do IPI;CST PIS;Base de PIS;Alíquota de PIS;Valor do PIS;CST COFINS;Base de COFINS;Alíquota de COFINS;Valor do COFINS;Natureza de crédito;Natureza da receita;Descrição natureza crédito/receita;Tipo Item (SPED);Descrição tipo item;Código da atividade CPRB;Base de FCP Retido Ant. por ST;Alíquota de FCP Retido Ant. por ST;Valor de FCP Retido Ant. por ST;Base de ICMS Efetiva;Alíquota de ICMS Efetiva;Valor de ICMS EFetivo;Base de ICMS ST Retido;Alíquota de ICMS ST Retido;Valor de ICMS ST Retido;Base de FCP Retido por ST;Alíquota de FCP Retido por ST;Valor de FCP Retido por ST;Base de Cálculo FCP;Alíquota FCP;Valor FCP;Valor do pedágio;Tipo de lançamento;Situação da nota;Ajuste C177;Crédito presumido;Incentivo transporte;Saídas incentivadas importação;Importações-Base;Operação com diferimento;Valor Diferido;cBenef;Valor do CBENEF;Motivo Desoneração;Base de ICMS Mono;Alíquota de ICMS Mono;Valor de ICMS Mono;Base de ICMS Mono Retido;Alíquota de ICMS Mono Retido;Valor de ICMS Mono Retido;Base de ICMS Mono Diferido;Alíquota de ICMS Mono Diferido;Valor de ICMS Mono Diferido;Base de ICMS Mono Ret. Ant.;Alíquota de ICMS Mono Ret. Ant.;Valor de ICMS Mono Ret. Ant.;Valor do ICMS Original: ;Percentual Crédito Presumido;Valor Crédito Presumido;cClasstrib IBS/CBS;CST IBS/CBS;BC IBS/CBS;Redução IBS Mun;Alíquota Vigente IBS Mun;Alíquota IBS Mun;Valor IBS Mun;Aliquota Diferimento IBS Municipal;Valor Diferimento IBS Municipal;Valor Devolvido IBS Municipal;Redução IBS UF;Alíquota Vigente IBS UF;Alíquota IBS UF;Valor IBS UF;Aliquota Diferimento IBS UF;Valor Diferimento IBS UF;Valor Devolvido IBS UF;Redução CBS;Alíquota Vigente CBS;Alíquota CBS;Valor CBS;Aliquota Diferimento CBS;Valor Diferimento CBS;Valor Devolvido CBS;Cód. Créd. Pres. IBS;Alíquota Créd. Pres. IBS;Valor Créd. Presumido IBS;Valor Créd. Pres. Cond. Susp. IBS;Cód. Créd. Pres. CBS;Alíquota Créd. Pres. CBS;Valor Créd. Pres. CBS;Valor Créd. Pres. Cond. Susp. CBS;BC Monofásico IBS;Alíquota Monofásico IBS;Valor Monofásico IBS;BC Monofásico Retenção IBS;Alíquota Monofásico Retenção IBS;Valor Monofásico Retenção IBS;BC Monofásico Ret. Ant. IBS;Alíquota Monofásico Ret. Ant. IBS;Valor Monofásico Ret. Ant. IBS;BC Monofásico Diferido IBS;Alíquota Monofásico Diferido IBS;Valor Monofásico Diferido IBS;BC Monofásico CBS;Alíquota Monofásico CBS;Valor Monofásico CBS;BC Monofásico Retenção CBS;Alíquota Monofásico Retenção CBS;Valor Monofásico Retenção CBS;BC Monofásico Ret. Ant. CBS;Alíquota Monofásico Ret. Ant. CBS;Valor Monofásico Ret. Ant. CBS;BC Monofásico Diferido CBS;Alíquota Monofásico Diferido CBS;Valor Monofásico Diferido CBS;cCLassTrib IS;CST IS;UN Tributável IS;BC IS;Alíquota IS;BC IS Específico;Alíquota IS Específico;Valor IS;Imposto Importação;Valor AFRMM
328;564247;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;24/01/2026;53,87;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;53,87;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";53,87;4,00;2,15;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;53,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,05;0,00;0,00;0,00;0,00;0,90;0,90;0,48;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564248;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;24/01/2026;58,82;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;58,82;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";58,82;4,00;2,35;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;58,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,06;0,00;0,00;0,00;0,00;0,90;0,90;0,53;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564252;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;24/01/2026;65,55;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;65,55;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";65,55;4,00;2,62;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;65,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,07;0,00;0,00;0,00;0,00;0,90;0,90;0,59;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564253;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;24/01/2026;99,57;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;99,57;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";99,57;4,00;3,98;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;99,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,10;0,00;0,00;0,00;0,00;0,90;0,90;0,90;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564850;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;1.565,99;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;1.565,99;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";1.565,99;4,00;62,64;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;1.565,99;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,94;0,00;0,00;0,00;40,00;0,90;0,54;8,46;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564851;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;35,71;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;35,71;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";35,71;4,00;1,43;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;35,71;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,02;0,00;0,00;0,00;40,00;0,90;0,54;0,19;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564852;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;62,94;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;62,94;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";62,94;4,00;2,52;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;62,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,06;0,00;0,00;0,00;0,00;0,90;0,90;0,57;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564853;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;113,86;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;113,86;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";113,86;4,00;4,55;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;113,86;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,07;0,00;0,00;0,00;40,00;0,90;0,54;0,61;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564854;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;89,86;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;89,86;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";89,86;4,00;3,59;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;89,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,09;0,00;0,00;0,00;0,00;0,90;0,90;0,81;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564855;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;243,88;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;243,88;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";243,88;4,00;9,76;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;243,88;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,15;0,00;0,00;0,00;40,00;0,90;0,54;1,32;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564856;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;36,62;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;36,62;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";36,62;4,00;1,46;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;36,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,04;0,00;0,00;0,00;0,00;0,90;0,90;0,33;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564862;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;61,15;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;61,15;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";61,15;4,00;2,45;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;61,15;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,04;0,00;0,00;0,00;40,00;0,90;0,54;0,33;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;564863;15473;07.575.651/0018-05;"GOL LINHAS AEREAS SA GOL LINHAS AER";Vitória;ES;;28/01/2026;27,31;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;27,31;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";27,31;4,00;1,09;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;200050;200;27,31;40,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,10;0,06;0,02;0,00;0,00;0,00;40,00;0,90;0,54;0,15;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;702378;15978;05.597.965/0002-08;"KR TRANSP E LOGISTICA LTDA";Serra;ES;;22/01/2026;101,38;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;101,38;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";101,38;12,00;12,17;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;000001;000;80,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,08;0,00;0,00;0,00;0,00;0,90;0,90;0,73;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;746954;22602;27.486.182/0001-09;"VIACAO AGUIA BRANCA SA";Cariacica;ES;;13/01/2026;44,52;0,00;0,00;0,00;1.352-004;;;;Não informado ;;;44,52;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";44,52;12,00;5,34;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;35,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,04;0,00;0,00;0,00;0,00;0,90;0,90;0,32;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;750791;22602;27.486.182/0001-09;"VIACAO AGUIA BRANCA SA";Cariacica;ES;;16/01/2026;52,49;0,00;0,00;0,00;1.352-004;;;;Não informado ;;;52,49;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";52,49;12,00;6,30;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;41,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,04;0,00;0,00;0,00;0,00;0,90;0,90;0,37;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;757307;22602;27.486.182/0001-09;"VIACAO AGUIA BRANCA SA";Cariacica;ES;;23/01/2026;66,30;0,00;0,00;0,00;1.352-004;;;;Não informado ;;;66,30;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";66,30;12,00;7,96;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;52,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,05;0,00;0,00;0,00;0,00;0,90;0,90;0,47;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;757312;22602;27.486.182/0001-09;"VIACAO AGUIA BRANCA SA";Cariacica;ES;;23/01/2026;78,58;0,00;0,00;0,00;1.352-004;;;;Não informado ;;;78,58;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";78,58;12,00;9,43;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;61,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,06;0,00;0,00;0,00;0,00;0,90;0,90;0,56;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;763819;22602;27.486.182/0001-09;"VIACAO AGUIA BRANCA SA";Cariacica;ES;;30/01/2026;52,47;0,00;0,00;0,00;1.352-004;;;;Não informado ;;;52,47;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";52,47;12,00;6,30;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;41,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,04;0,00;0,00;0,00;0,00;0,90;0,90;0,37;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;1148627;77542;05.597.965/0001-27;"KR TRANSPORTES E LOGISTICA LTDA";Guarulhos;SP;;13/01/2026;260,12;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;260,12;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";260,12;7,00;18,21;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;219,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,22;0,00;0,00;0,00;0,00;0,90;0,90;1,98;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
