




|C190|040|1902|0|37346,40|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|220911110001935587|55|00|1|0012526|32260205595540000189550010000125261100125269|05022026|05022026|15908,66|1|0,00|0,00|15805,92|1|0,00|0,00|0,00|15805,92|1896,71|0,00|0,00|102,74|90,41|417,28|0,00|0,00|

|C190|000|6102|12|15908,66|15805,92|1896,71|0,00|0,00|0,00|102,74||

|C100|1|0|220911110001935587|55|00|1|0012527|32260205595540000189550010000125271100125274|05022026|05022026|1948,58|1|0,00|0,00|1936,00|1|0,00|0,00|0,00|1936,00|232,32|0,00|0,00|12,58|0,00|0,00|0,00|0,00|

|C190|000|6910|12|1948,58|1936,00|232,32|0,00|0,00|0,00|12,58||

|C100|1|0|062450670001721883|55|00|1|0012528|32260205595540000189550010000125281100125280|05022026|05022026|3350,84|1|0,00|0,00|3329,20|1|0,00|0,00|0,00|3329,20|399,50|0,00|0,00|21,64|19,04|87,89|0,00|0,00|

|C190|000|6102|12|3350,84|3329,20|399,50|0,00|0,00|0,00|21,64||

|C100|1|0|326160800002817260|55|00|1|0012529|32260205595540000189550010000125291100125295|05022026|05022026|10414,40|1|0,00|0,00|10414,40|1|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|


|C190|050|5901|0|10414,40|0,00|0,00|0,00|0,00|0,00|0,00||

|C100|1|0|144775890001285684|55|00|1|0012530|32260205595540000189550010000125301100125300|06022026|06022026|6817,23|1|0,00|0,00|6773,20|1|0,00|0,00|0,00|6773,20|812,78|0,00|0,00|44,03|38,74|178,81|0,00|0,00|

|C190|000|6102|12|6817,23|6773,20|812,78|0,00|0,00|0,00|44,03||

|C100|1|0|021747630001846884|55|00|1|0012531|32260205595540000189550010000125311100125315|06022026|06022026|32096,26|1|0,00|0,00|31888,98|1|0,00|0,00|0,00|31888,98|3826,68|0,00|0,00|207,28|182,40|841,87|0,00|0,00|

|C190|000|6102|12|32096,26|31888,98|3826,68|0,00|0,00|0,00|207,28||

|C100|0|1|109159520001997145|55|00|1|7468|32260210915952000199550010000074681904186112|06022026|10022026|32578,56|0|0,00|0,00|32578,56|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||203616|M2|32578,56|0,00|0|040|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
|C190|040|1902|0|32578,56|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|0|1|109159520001997145|55|00|1|7470|32260210915952000199550010000074701792906028|06022026|06022026|16993,28|1|0,00|0,00|16993,28|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|
|C170|1|20.06.149||203616|M2|16993,28|0,00|0|000|1124|756|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
